role,name,affiliation,address,trial_id,processed_name,first_name
Principal Investigator,"Alejandra Hurtado de Mendoza, PhD",Georgetown University,,NCT03959267,alejandra hurtado de mendoza,alejandra
Principal Investigator,Ermelinda Bonaccio,Roswell Park Cancer Institute,,NCT03897270,ermelinda bonaccio,ermelinda
Principal Investigator,Anaeze Offodile,M.D. Anderson Cancer Center,,NCT04169542,anaeze offodile,anaeze
Principal Investigator,"Hanae Tokita, MD",Memorial Sloan Kettering Cancer Center,,NCT04016376,hanae tokita,hanae
Principal Investigator,Jianyi Li,Shengjing Hospital,,NCT04052893,jianyi li,jianyi
Principal Investigator,Edward I Chang,M.D. Anderson Cancer Center,,NCT03990610,edward i chang,edward
Principal Investigator,Shipra Gandhi,Roswell Park Cancer Institute,,NCT04081389,shipra gandhi,shipra
Principal Investigator,Carlos H Barcenas,M.D. Anderson Cancer Center,,NCT03872388,carlos h barcenas,carlos
Principal Investigator,John A Glaspy,UCLA / Jonsson Comprehensive Cancer Center,,NCT04185311,john a glaspy,john
Principal Investigator,"Mark Trombetta, MD",AHN Research Institute,,NCT04149522,mark trombetta,mark
Principal Investigator,"Bonnie Ky, MD, MSCE",Perelman School of Medicine at the University of Pennsylvania,,NCT04023110,bonnie ky,bonnie
Study Director,Banu Dilek,Dokuz Eylul University,,NCT04213001,banu dilek,banu
Principal Investigator,"Peter Schmid, MD,PhD,FRCP","Centre for Experimental Cancer Medicine (CECM), Barts Cancer Institute",,NCT03997123,peter schmid,peter
Principal Investigator,"Zhi-Fu Wu, M.D.","Department of Anesthesiology, Tri-Service General Hospital",,NCT03817359,zhi-fu wu,zhi-fu
Principal Investigator,"Matthew P Goetz, M.D.",Mayo Clinic,,NCT03979508,matthew p goetz,matthew
Principal Investigator,"Judy C. Boughey, M.D.",Mayo Clinic,,NCT03979508,judy c. boughey,judy
Principal Investigator,"Matt Brown, MBBS",Royal Marsden NHS Foundation Trust,,NCT04007861,matt brown,matt
Principal Investigator,"Gabriel Oliveira B Gil, MD",Baleia Hospital,,NCT04015531,gabriel oliveira b gil,gabriel
Principal Investigator,Roy Strowd,Wake Forest University Health Sciences,,NCT03796273,roy strowd,roy
Principal Investigator,"Richard Brull, MD,FRCPC",Women's College Hospital,,NCT03978780,richard brull,richard
Study Director,"Sylvie DOLBEAULT, PHD",Institut Curie,,NCT04118062,sylvie dolbeault,sylvie
Study Director,"Anne BREDART, PHD",Institut Curie,,NCT04118062,anne bredart,anne
Principal Investigator,"Katarzya J Jerzak, MD MSc FRCPC",University of Toronto,,NCT03881605,katarzya j jerzak,katarzya
Principal Investigator,Seema A Khan,Northwestern University,,NCT04009044,seema a khan,seema
Study Director,"Bonnie Mills, PhD","Tanvex BioPharma USA, Inc.",,NCT04109391,bonnie mills,bonnie
Principal Investigator,"Çetin Ordu, Assoc. Prof",Gayrettepe FN Hospital,,NCT03986268,çetin ordu,çetin
Study Director,"Fatma Aktepe, Prof",Gayrettepe FN Hospital,,NCT03986268,fatma aktepe,fatma
Study Chair,"Vahit Özmen, Prof",İstanbul FN hospital,,NCT03986268,vahit özmen,vahit
Principal Investigator,"Kuang-Yi Wen, MD",Sidney Kimmel Cancer Center at Thomas Jefferson University,,NCT04086875,kuang-yi wen,kuang-yi
Principal Investigator,Lydia Liao,Sidney Kimmel Cancer Center at Thomas Jefferson University,,NCT03929783,lydia liao,lydia
Principal Investigator,"Abida K. Sattar, MD",The Aga Khan University,,NCT03939598,abida k. sattar,abida
Study Chair,"Pierre FUMOLEAU, MD",Institut Curie,,NCT04145817,pierre fumoleau,pierre
Principal Investigator,Arzu Karaveli,Antalya TRH,,NCT04036370,arzu karaveli,arzu
Principal Investigator,"Atif J Khan, MD",Memorial Sloan Kettering Cancer Center,,NCT04084730,atif j khan,atif
Principal Investigator,"Michelino De Laurentiis, MD, PhD","National Cancer Institute ""Fondazione Pascale"", Naples",,NCT03862144,michelino de laurentiis,michelino
Principal Investigator,"Tamara J Somers, Ph.D.",Duke University,,NCT04175639,tamara j somers,tamara
Principal Investigator,"Serdar Yeşiltaş, MD",Bezmialem Vakif University,,NCT03899545,serdar yeşiltaş,serdar
Principal Investigator,"Xiaoli Yu, MD, PhD",Fudan University,,NCT04025164,xiaoli yu,xiaoli
Principal Investigator,"René van der Hulst, MD, PhD",Maastricht University Medical Center,,NCT04093999,rené van der hulst,rené
Principal Investigator,"Farin Amersi, MD",Cedars-Sinai Medical Center,,NCT04189263,farin amersi,farin
Principal Investigator,Fiona Gilbert,University of Cambridge,,NCT04097366,fiona gilbert,fiona
Study Director,"Evangelos Konstantinou, RN, PhD",National and Kapodistrian University of Athens,,NCT04077827,evangelos konstantinou,evangelos
Study Chair,"Xin-Wu Cui, PhD,MD",Tongji Hospital,,NCT03887598,xin-wu cui,xin-wu
Study Chair,"You-Bin Deng, PhD,MD",Tongji Hospital,,NCT03887598,you-bin deng,you-bin
Principal Investigator,"René van der Hulst, MD, PhD",Maastricht University Medical Center,,NCT03959943,rené van der hulst,rené
Principal Investigator,Wendy B DeMartini,Stanford University,,NCT04016818,wendy b demartini,wendy
Principal Investigator,"Charlotte VAYSSE, MCU-PH","University Hospital, Toulouse",,NCT03981263,charlotte vaysse,charlotte
Principal Investigator,"Dr. Tabassum Wadasadawala, MBBS,MD,DNB","Associate Professor, Breast Services",,NCT03962595,tabassum wadasadawala,tabassum
Principal Investigator,"Srinivasan Vedantham, PhD",University of Arizona,,NCT03954431,srinivasan vedantham,srinivasan
Principal Investigator,"Andrew Karellas, PhD",University of Arizona,,NCT03954431,andrew karellas,andrew
Principal Investigator,"Laura Heacock, MD",New York Langone Medical Center,,NCT03927768,laura heacock,laura
Principal Investigator,"Eveline MA Bleiker, Professor",The Netherlands Cancer Institute,,NCT03791138,eveline ma bleiker,eveline
Principal Investigator,"Monica Mita, MD",Cedars-Sinai Medical Center,,NCT03822715,monica mita,monica
Principal Investigator,"Richard Crownover, MD",Principal Investigator,,NCT03799523,richard crownover,richard
Principal Investigator,Heather S Jim,University of Rochester NCORP Research Base,,NCT03996265,heather s jim,heather
Principal Investigator,"Osama Hussein, MD,PhD.FEBS",Mansoura University,,NCT04091958,osama hussein,osama
Principal Investigator,"Silvia Formenti, M.D.",Weill Cornell Medicine,,NCT04175210,silvia formenti,silvia
Principal Investigator,"Zhimin Shao, Doctor",Fudan University Shanghai Cancer Centre,,NCT04174599,zhimin shao,zhimin
Principal Investigator,Sina Grape,Hopital du Valais,,NCT04116021,sina grape,sina
Principal Investigator,Zhi-Min Shao,Fudan University,,NCT04072653,zhi-min shao,zhi-min
Study Director,Shaan Schaeffer,Seno Medical,,NCT04030104,shaan schaeffer,shaan
Principal Investigator,"Manuel Algara Lopez, Medicine",Grupo de Investigación Clínica en Oncología Radioterápica (GICOR),,NCT03972696,manuel algara lopez,manuel
Principal Investigator,Chirag Shah,The Cleveland Clinic,,NCT03918317,chirag shah,chirag
Principal Investigator,Joerg Herrmann,Mayo Clinic,,NCT03879629,joerg herrmann,joerg
Study Chair,"Margarita Pérez Ruiz, MD, PhD",Universidad Europea,,NCT03873519,margarita pérez ruiz,margarita
Principal Investigator,"Bhavika Patel, MD",Mayo Clinic,,NCT03859492,bhavika patel,bhavika
Principal Investigator,"Solveig Hofvind, PhD",Cancer Registry of Norway,,NCT03852953,solveig hofvind,solveig
Principal Investigator,"RAFT JULIEN, MD",Institut de Cancérologie de Lorraine (ICL),,NCT03832920,raft julien,raft
Principal Investigator,"Thomas BACHELOT, MD",Centre Leon Berard,,NCT03872908,thomas bachelot,thomas
Principal Investigator,"Maryam B Lustberg, MD",Ohio State University Comprehensive Cancer Center,,NCT04205071,maryam b lustberg,maryam
Study Director,"Abeer, PhD",Assiut University,,NCT03870659,abeer,abeer
Principal Investigator,Bryan P Schneider,ECOG-ACRIN Cancer Research Group,,NCT04001829,bryan p schneider,bryan
Principal Investigator,Catherine L Carpenter,UCLA / Jonsson Comprehensive Cancer Center,,NCT03953157,catherine l carpenter,catherine
Principal Investigator,"Janice Y Tsoh, PhD","University of California, San Francisco",,NCT04079556,janice y tsoh,janice
Principal Investigator,"Alexandre Chan, PharmD","National University of Singapore, National Cancer Centre Singapore",,NCT04014309,alexandre chan,alexandre
Principal Investigator,"Matteo Moretti, PhD",IRCCS Istituto Ortopedico Galeazzi,,NCT04047459,matteo moretti,matteo
Study Director,"Jean Olivier Arnaud, Director",Assistance Publique Hôpitaux de Marseille,,NCT03837054,jean olivier arnaud,jean
Principal Investigator,Esra Giray,Marmara University,,NCT04139291,esra giray,esra
Principal Investigator,"Graciela Caire Juvera, PhD",CIAD,,NCT04096469,graciela caire juvera,graciela
Principal Investigator,"Amparo Martínez Monzonís, MD, PhD","Cardiology Department, Hospital Clínico Universitario de Santiago, CIBER-CV",,NCT03964142,amparo martínez monzonís,amparo
Principal Investigator,"Carlos Peña Gil, MD, PhD","Cardiology Department, Hospital Clínico Universitario de Santiago, CIBER-CV",,NCT03964142,carlos peña gil,carlos
Study Director,"José Ramón González Juanatey, MD, PhD","Cardiology Department, Hospital Clínico Universitario de Santiago, CIBER-CV",,NCT03964142,josé ramón gonzález juanatey,josé
Principal Investigator,"Andrewn Redfer, PhD; MBBS",Linear Clinical Research Limited,,NCT04175171,andrewn redfer,andrewn
Study Chair,"Qiang Sun, M.D.",Peking Union Medical College Hospital,,NCT03910712,qiang sun,qiang
Principal Investigator,"Katrina N. Glazebrook, M.B., Ch.B.",Mayo Clinic,,NCT03954015,katrina n. glazebrook,katrina
Principal Investigator,"Jing-Yu (Benjamin) Tan, PhD RN",Charles Darwin University,,NCT04118140,jing-yu (benjamin) tan,jing-yu
Principal Investigator,"Zev M Nakamura, MD",Univesity of North Carolina at Chapel Hill,,NCT04033419,zev m nakamura,zev
Principal Investigator,"Ralph Weissleder, MD, PhD",Massachusetts General Hospital,,NCT04119154,ralph weissleder,ralph
Principal Investigator,"Scott Dryden-Peterson, MD, MSc","Botswana Harvard AIDS Institute, Harvard TH Chan School of Public Health, Brigham and Women's Hospital",,NCT04119154,scott dryden-peterson,scott
Study Director,"CENGİZ KAYA, MD",Ondokuz Mayıs University Faculty of Medicine,,NCT04135157,cengi̇z kaya,cengi̇z
Principal Investigator,"Zhaoxiang Ye, M.D. & Ph.D.",Tianjin Medical University Cancer Institute and Hospital,,NCT03861221,zhaoxiang ye,zhaoxiang
Principal Investigator,"Natalie Mills, MD",Univeristy of Ottawa,,NCT04080934,natalie mills,natalie
Principal Investigator,"Julie Fisher, MD",Atrium Health,,NCT04174742,julie fisher,julie
Principal Investigator,"Irene Wapnir, MD",Stanford University,,NCT03909282,irene wapnir,irene
Study Director,"Ofer S Dubinsky, Ph.D.",Ferring Holding Ltd.,,NCT03941665,ofer s dubinsky,ofer
Study Director,"Bill Paxton, MD PhD","Spectrum Pharmaceuticals, Inc",,NCT04172597,bill paxton,bill
Study Director,"Niels Hannibal, PhD",Aalborg University,,NCT03936075,niels hannibal,niels
Principal Investigator,"Matthias Wilhelm, Prof. Dr.","University Clinic for Cardiology, University Hospital Berne",,NCT03850171,matthias wilhelm,matthias
Study Director,"Robert Zachariae, DMSc","Department of Oncology, Aarhus University Hospital & Aarhus University",,NCT04137575,robert zachariae,robert
Study Director,Global Clinical Leader,"Daiichi Sankyo, Inc.",,NCT04042701,global clinical leader,global
Study Chair,"Guillaume GRANIER, MD",Centre Hospitalier Henri Duffaut,,NCT04104633,guillaume granier,guillaume
Principal Investigator,"Yueh Lee, MD, PhD","University of North Carolina, Chapel Hill",,NCT04136912,yueh lee,yueh
Principal Investigator,"Arash Asher, MD",Cedars-Sinai Medical Center,,NCT03824132,arash asher,arash
Principal Investigator,"Jennifer Kue, PhD",Ohio State University,,NCT04086771,jennifer kue,jennifer
Study Chair,"Jibba AMRAOUI, MD",Institut régional du cancer de Montpellier,,NCT03981731,jibba amraoui,jibba
Principal Investigator,"Angela L Gibson, MD, PhD","University of Wisconsin, Madison",,NCT04145323,angela l gibson,angela
Principal Investigator,"Samuel O Poore, MD, PhD","University of Wisconsin, Madison",,NCT04145323,samuel o poore,samuel
Principal Investigator,"Mette Eline Brunbjerg, MD","Aarhus University Hospital, Aarhus University, Denmark",,NCT04209010,mette eline brunbjerg,mette
Principal Investigator,"Per Hall, MD, PhD",Karolinska Institutet,,NCT04079517,per hall,per
Principal Investigator,"Mei Fu, PhD, RN, FAAN",New York Langone Medical Center,,NCT03999177,mei fu,mei
Principal Investigator,Noemi Weisenberg,Meir Medical Center,,NCT03914911,noemi weisenberg,noemi
Principal Investigator,"Jing Zhang, MD",Ottawa Hospital Research Institute,,NCT03959709,jing zhang,jing
Principal Investigator,"Laura Canovi, RT",Arcispedale S.Maria Nuova,,NCT04009278,laura canovi,laura
Principal Investigator,"Mahmoud A Alhussini, md","faculty of medicine , univeristy of alexandria",,NCT03799757,mahmoud a alhussini,mahmoud
Principal Investigator,"Georges NOEL, MD PhD",Centre Paul Strauss,,NCT03801850,georges noel,georges
Principal Investigator,"Raymond Bergan, MD",OHSU Knight Cancer Institute,,NCT03878524,raymond bergan,raymond
Study Chair,"Christian Marth, Prof Dr",Medical University Innsbruck,,NCT04117815,christian marth,christian
Principal Investigator,"Eliza M Park, MD",University of North Carolina,,NCT04092816,eliza m park,eliza
Principal Investigator,Yong-sheng Wang,Shandong Cancer Hospital & Institute,,NCT03937414,yong-sheng wang,yong-sheng
Principal Investigator,Colleen Jernigan,M.D. Anderson Cancer Center,,NCT03964896,colleen jernigan,colleen
Principal Investigator,LAD Williams,"University of the West Indies, Mona",,NCT04113096,lad williams,lad
Principal Investigator,"James L Thorne, PhD",University of Leeds,,NCT04147767,james l thorne,james
Principal Investigator,"Lisa J Taylor-Swanson, PhD LAc","Associate Professor of College of Nursing, Licensed Acupunturist",,NCT04067544,lisa j taylor-swanson,lisa
Study Chair,Johanna Bendell,Tennessee Oncology,,NCT04180371,johanna bendell,johanna
Principal Investigator,Edward H Chang,M.D. Anderson Cancer Center,,NCT04003038,edward h chang,edward
Principal Investigator,"Isacco Desideri, MD","Radiation Oncology Unit, AOU Careggi",,NCT04161833,isacco desideri,isacco
Study Chair,"Lorenzo Livi, MD","Radiation Oncology Unit, AOU Careggi",,NCT04161833,lorenzo livi,lorenzo
Principal Investigator,"Ronald E Gress, M.D.",National Cancer Institute (NCI),,NCT04054752,ronald e gress,ronald
Principal Investigator,Linda Ko,Fred Hutch/University of Washington Cancer Consortium,,NCT04208724,linda ko,linda
Principal Investigator,"Jun Mao, MD, MSCE",Memorial Sloan Kettering Cancer Center,,NCT04007770,jun mao,jun
Principal Investigator,Amy C Degnim,Mayo Clinic,,NCT04144023,amy c degnim,amy
Principal Investigator,"Louis Tassy, MD",Institut Paoli-Calmettes,,NCT03959774,louis tassy,louis
Study Director,Sinette Heys,Proteus Digital Health,,NCT04088955,sinette heys,sinette
Principal Investigator,"Jeroen Mebis, prof. dr.",Jessa Hospital,,NCT04036994,jeroen mebis,jeroen
Study Chair,"Joy Lodewijckx, drs.",Hasselt University,,NCT04036994,joy lodewijckx,joy
Study Director,"Catherine BARBE, MD","University Hospital, Tours",,NCT03816904,catherine barbe,catherine
Principal Investigator,"James Flory, MD",Memorial Sloan Kettering Cancer Center,,NCT04210128,james flory,james
Principal Investigator,"Fei Ma, MD",Cancer Hospital Chinese Academy of Medical Science,,NCT04131231,fei ma,fei
Principal Investigator,"Nadine McCleary, MD, MPH",Dana-Farber Cancer Institute,,NCT03858712,nadine mccleary,nadine
Principal Investigator,In Gyu Hwang,"Chung-Ang University Hosptial, Chung-Ang University College of Medicine",,NCT03838406,in gyu hwang,in
Principal Investigator,"Roland SCHOTT, Md",Centre Paul Strauss,,NCT03956641,roland schott,roland
Principal Investigator,"Cyrille CONFAVREUX, PR",Service de Rhumatologie,,NCT04170634,cyrille confavreux,cyrille
Principal Investigator,"Anne-Marie Heegaard, PhD",University of Copenhagen,,NCT03908853,anne-marie heegaard,anne-marie
Study Director,"Christer Svedman, M.D. Ph.D.",Cadex Genomics,,NCT03892096,christer svedman,christer
Study Chair,"Jordi Rodon Ahnert, MD, PhD",M.D. Anderson Cancer Center,,NCT04152499,jordi rodon ahnert,jordi
Principal Investigator,"Michael Knopp, MD",Ohio State University Comprehensive Cancer Center,,NCT04063410,michael knopp,michael
Study Director,"Sam Whiting, MD, PhD","Calithera Biosciences, Inc",,NCT03875313,sam whiting,sam
Study Director,"Phillip Garfin, MD, PhD","Seattle Genetics, Inc.",,NCT04042480,phillip garfin,phillip
Principal Investigator,"Hyung Seok Park, MD, PhD",Severance Hospital,,NCT04108117,hyung seok park,hyung
Principal Investigator,"Antonio Toesca, MD",European Institute of Oncology,,NCT04108117,antonio toesca,antonio
Principal Investigator,Joseph JY Sung,Chinese University of Hong Kong,,NCT04034953,joseph jy sung,joseph
Study Chair,"Marco Klinger, MD",Istituto Clinico Humanitas,,NCT04130373,marco klinger,marco
Principal Investigator,"Hui-Ming Chang, MD,MPH",University of Missouri-Columbia,,NCT03930680,hui-ming chang,hui-ming
Principal Investigator,"Melissa Accordino, MD",Columbia University,,NCT03873272,melissa accordino,melissa
Principal Investigator,Karen M Basen-Engquist,M.D. Anderson Cancer Center,,NCT04125914,karen m basen-engquist,karen
Principal Investigator,"Huma Q Rana, MD",Dana-Farber Cancer Institute,,NCT04066361,huma q rana,huma
Principal Investigator,"Ralf Bargou, Prof. Dr.","Universitätsklinikum Würzburg, CCC Mainfranken",,NCT03927573,ralf bargou,ralf
Principal Investigator,"Marleen KEYAERTS, MD",Universitair Ziekenhuis Brussel,,NCT04168528,marleen keyaerts,marleen
Principal Investigator,"Rachael B Lancaster, MD",University of Alabama at Birmingham,,NCT04019834,rachael b lancaster,rachael
Principal Investigator,"Filippo De Braud, Professor","Fondazione IRCCS Istituto Nazionale dei Tumori, Milan, Italy",,NCT04001725,filippo de braud,filippo
Principal Investigator,"Megha Ramaswamy, PhD, MPH",University of Kansas School of Medicine,,NCT03984695,megha ramaswamy,megha
Principal Investigator,"doaa AA abd-el-wahed, A.lecturer","assistant lecturer at faculty of physical therapy, Cairo university",,NCT04185181,doaa aa abd-el-wahed,doaa
Principal Investigator,Julia Trosman,ECOG-ACRIN Cancer Research Group,,NCT03804255,julia trosman,julia
Study Director,"Robert Stagg, PharmD",Tempest Therapeutics,,NCT03829436,robert stagg,robert
Principal Investigator,Eric Chow,Fred Hutch/University of Washington Cancer Consortium,,NCT04081779,eric chow,eric
Principal Investigator,"Hu Liu, MD",Anhui Provincial Cancer Hospital,,NCT03958812,hu liu,hu
Principal Investigator,"Emilie KACZMAREK, MD",Medical Oncology Department - Centre Oscar Lambret,,NCT03979339,emilie kaczmarek,emilie
Study Director,"Benjamin Thompson, MD, PhD","Xencor, Inc.",,NCT03849469,benjamin thompson,benjamin
Principal Investigator,Meghna S Trivedi,Southwest Oncology Group,,NCT03939481,meghna s trivedi,meghna
Study Director,Kymab Ltd,Kymab Ltd,,NCT03829501,kymab ltd,kymab
Principal Investigator,"Roy Strowd, MD",Wake Forest University Health Sciences,,NCT03987555,roy strowd,roy
Principal Investigator,Niloy J Samadder,Mayo Clinic,,NCT04067960,niloy j samadder,niloy
Principal Investigator,"Yulei Jiang, Ph.D",University of Chicago,,NCT03972605,yulei jiang,yulei
Principal Investigator,"Mary Ellen Giger, Ph.D",Univeristy of Chicago,,NCT03972605,mary ellen giger,mary
Study Director,"Mieke Ptaszynski, MD",K-Group Beta,,NCT04158336,mieke ptaszynski,mieke
Study Director,"Call 1-877-CTLILLY (1-877-285-4559) or 1-317-615-4559 Mon - Fri 9 AM - 5 PM Eastern time (UTC/GMT - 5 hours, EST)",Eli Lilly and Company,,NCT04099277,call 1-877-ctlilly (1-877-285-4559) or 1-317-615-4559 mon - fri 9 am - 5 pm eastern time (utc/gmt - 5 hours,call
Study Director,"Albert Yu, MD",Petra Pharma,,NCT04073680,albert yu,albert
Principal Investigator,"Alain FOURQUET, MD",Institut Curie,,NCT03878342,alain fourquet,alain
Principal Investigator,"Helena M Verkooijen, Prof, Dr",Universitair Medical Centre Utrecht,,NCT04075305,helena m verkooijen,helena
Principal Investigator,"Hardeep Singh, MD MPH","Michael E. DeBakey VA Medical Center, Houston, TX",,NCT04166240,hardeep singh,hardeep
Study Director,JEAN-PIERRE BLEUSE,DRCI ICM VAL D'AURELLE,,NCT03975959,jean-pierre bleuse,jean-pierre
Principal Investigator,"Steven A Rosenberg, M.D.",National Cancer Institute (NCI),,NCT04102436,steven a rosenberg,steven
Principal Investigator,"Tulin D Cil, MD, MEd","University Health Network, Toronto",,NCT04151368,tulin d cil,tulin
Principal Investigator,"Kathryn Weaver, MD",Wake Forest University Health Sciences,,NCT03935282,kathryn weaver,kathryn
Principal Investigator,"Sofia F Garcia, Ph.D.",Northwestern University,,NCT03996031,sofia f garcia,sofia
Principal Investigator,"Muriel Brackstone, PhD, MD",Lawson Health Research Institute,,NCT03868475,muriel brackstone,muriel
Principal Investigator,"Rebecca Shelby, Ph.D.",Duke Psychiatry and Behavioral Sciences,,NCT03877146,rebecca shelby,rebecca
Principal Investigator,"Douglas Corley, MD, PhD","Division of Research, Kaiser Permanente Northern California",,NCT04145388,douglas corley,douglas
Study Director,"Wayne Chu, MD",Fate Therapeutics,,NCT03841110,wayne chu,wayne
Principal Investigator,"Jeremie Calais, MD",UCLA / Jonsson Comprehensive Cancer Center,,NCT04147494,jeremie calais,jeremie
Study Director,"ANDREAS CHARALAMBOUS, PhD",Cyprus University of Technology,,NCT03992664,andreas charalambous,andreas
Study Director,"Michael Schmitt, MD, PhD","Seattle Genetics, Inc.",,NCT03957096,michael schmitt,michael
Principal Investigator,"Wendy Demark-Wahnefried, PhD, RD",University of Alabama at Birmingham,,NCT04000880,wendy demark-wahnefried,wendy
Study Director,"Ilana Lorber, MD",NeoTX Therapeutics Ltd.,,NCT03983954,ilana lorber,ilana
Principal Investigator,"Francisco V Munoz, Ph.D.",Arizona State University,,NCT04213872,francisco v munoz,francisco
Principal Investigator,Dr Jonathan Krell,Imperial College London,,NCT03934827,jonathan krell,jonathan
Principal Investigator,"Lynn Dengel, MD, MSc",University of Virginia,,NCT04116320,lynn dengel,lynn
Study Director,"JongSeok Kim, MD",Eli Lilly and Company,,NCT03906331,jongseok kim,jongseok
Principal Investigator,"Daniel J Lenihan, M.D., FACC",Washington University School of Medicine,,NCT03862131,daniel j lenihan,daniel
Study Director,"Markus Renschler, MD",Cyteir Therapeutics,,NCT03997968,markus renschler,markus
Principal Investigator,"Yuankai Shi, MD","Cancer Institute and Hospital, Chinese Academy of Medical Sciences",,NCT04121286,yuankai shi,yuankai
Study Director,Jacobio Pharmaceuticals,Jacobio Pharmaceuticals,,NCT04045496,jacobio pharmaceuticals,jacobio
Study Chair,"Razelle Kurzrock, MD",Moores Cancer Center at University of California at San Diego,,NCT04028479,razelle kurzrock,razelle
Principal Investigator,"Vivek Subbiah, MD",M.D. Anderson Cancer Center,,NCT04028479,vivek subbiah,vivek
Principal Investigator,"Jennifer Johnson, MD, PhD",Sidney Kimmel Cancer Center at Thomas Jefferson University,,NCT04028479,jennifer johnson,jennifer
Principal Investigator,"Raymond Bergan, MD",OHSU Knight Cancer Institute,,NCT04028479,raymond bergan,raymond
Study Chair,"Fredrik Vannberg, DPhil",SpeciCare,,NCT03896958,fredrik vannberg,fredrik
Study Director,"Wayne Chu, MD",Fate Therapeutics,,NCT04106167,wayne chu,wayne
Principal Investigator,"Mohamed Hassan, MD",Ass Prof- Anesthesia Dept- National Cancer Institute - Cairo University,,NCT04111848,mohamed hassan,mohamed
Principal Investigator,"Bhavana Pothuri, MD",New York Langone Medical Center,,NCT04009148,bhavana pothuri,bhavana
Principal Investigator,"Chiun-Sheng Huang, MD, PhD, MPH","Department of Surgery, National Taiwan University Hospital",,NCT04046159,chiun-sheng huang,chiun-sheng
Principal Investigator,"Adam H Buchanan, MS, LGC",Geisinger - Genomic Medicine Institute,,NCT03832985,adam h buchanan,adam
Study Director,"Elizabeth Olek, DO, MPH",Loxo Oncology,,NCT03899792,elizabeth olek,elizabeth
Principal Investigator,"Adetunji T Toriola, M.D., Ph.D.",Washington University School of Medicine,,NCT04067726,adetunji t toriola,adetunji
Principal Investigator,"Rodrigo Alcántara, MD",RAlcantara@parcdesalutmar.cat,,NCT03928886,rodrigo alcántara,rodrigo
Principal Investigator,"René-Jean Bensadoun, MD",Centre de Haute Energie - Nice,,NCT03988556,rené-jean bensadoun,rené-jean
Principal Investigator,"PierFranco Conte, MD",Istituto Oncologico Veneto IRCCS,,NCT04182516,pierfranco conte,pierfranco
Principal Investigator,"Kim Reiss-Binder, MD",University of Pennsylvania,,NCT04171700,kim reiss-binder,kim
Study Director,"Joseph Woolery, PharmD, BCOP",Zymeworks Inc.,,NCT03821233,joseph woolery,joseph
Study Director,Carl Cook,"Black Diamond Therapeutics, Inc.",,NCT04209465,carl cook,carl
Study Director,"Call 1-877-CTLILLY (1-877-285-4559) or 1-317-615-4559 Mon - Fri 9 AM - 5 PM Eastern time (UTC/GMT - 5 hours, EST)",Eli Lilly and Company,,NCT04148937,call 1-877-ctlilly (1-877-285-4559) or 1-317-615-4559 mon - fri 9 am - 5 pm eastern time (utc/gmt - 5 hours,call
Principal Investigator,"María L Garmendia, PhD",Instituto de Nutrición y Tecnología de Alimentos,,NCT03920098,maría l garmendia,maría
Principal Investigator,"Carmina Valle, PhD","University of North Carolina, Chapel Hill",,NCT04188002,carmina valle,carmina
